file_name,comment_id,original_sentence,cleaned_sentence,sentence_embedding,codes,themes,food and drinks,place,people,opinions
restaurant_reviews.docx,495,"Each time I was driven to disappointed, knuckle-chewing distraction.",time driven disappointed knucklechewing distraction,"[ 0.0103784   0.0183592  -0.0052846  -0.0093044  -0.00449543  0.057801
  0.0574896  -0.04735642 -0.01694954  0.0085032  -0.001678   -0.029556
 -0.244442   -0.00397734  0.01100476  0.0189848   0.01164692  0.00798856
 -0.0262704  -0.0137974  -0.008308    0.00495282  0.00909906  0.00814422
 -0.02090346  0.0862846  -0.01269954 -0.01275678 -0.0119438   0.01604188
  0.01147842 -0.0360136   0.00430118 -0.00156884  0.01245538  0.0343246
 -0.0069528  -0.0258308  -0.01248432  0.00153476  0.0149618   0.04014486
  0.0622482  -0.01034416  0.02011154  0.012368   -0.01289092  0.048848
 -0.03948324  0.00866666]",negative,opinions,0,0,0,1
restaurant_reviews.docx,495,"The menus were on dropbox links, a nightmare on mobile, if they worked at all.",menus dropbox links nightmare mobile worked,"[ 4.37999722e-02  4.73891797e-02 -7.89582008e-02 -1.44039989e-03
  5.98841977e-02  1.05231195e-02  4.26422802e-02 -9.33181202e-02
  2.08059999e-02 -7.62271821e-02  3.41440365e-02 -2.20379904e-03
 -3.05045000e-01  1.11059998e-02 -2.80813988e-02  2.21740156e-04
  4.99995800e-02 -1.19759977e-03  1.01828006e-02 -1.36899407e-02
 -4.73352009e-02 -5.99620007e-02 -2.70167997e-02 -3.10032392e-02
 -5.38667998e-02  2.08909201e-02  2.78429751e-03 -5.82080051e-03
  7.44960070e-03 -1.07303987e-02  6.67579915e-03 -8.29479933e-03
 -2.10060249e-04 -6.88201192e-02  5.64787400e-02 -2.75866005e-02
  3.78825998e-02 -3.28194007e-02 -3.38218075e-02 -6.84672028e-03
 -3.01059961e-03  4.99796003e-02 -4.60358006e-02 -3.15668531e-03
  3.76880801e-02 -1.89565806e-02 -2.06840381e-02 -1.19353943e-03
 -3.99348788e-02  2.25139260e-02]",negative,opinions,0,0,0,1
restaurant_reviews.docx,495,This stuff matters.,stuff matters,"[ 0.0052868   0.00126778 -0.00945672  0.0224652   0.0404644   0.027121
  0.040272   -0.003858    0.01059014  0.00237798  0.0111582  -0.0114962
 -0.160502    0.00955968 -0.01774     0.0053062  -0.002813    0.001642
 -0.01129624 -0.00714042 -0.005792    0.0012161   0.00995936  0.0292312
 -0.01456542  0.0258462   0.00846596  0.013      -0.00384305 -0.026398
 -0.01135324 -0.0050112   0.00550798 -0.00860494  0.0116794   0.0006352
  0.0086292  -0.0059404   0.0035254  -0.0063914  -0.0007394   0.0221424
  0.01958298 -0.0106668  -0.01650334  0.0044203   0.0135698  -0.00712494
 -0.0194904  -0.0084809 ]",negative,opinions,0,0,0,1
restaurant_reviews.docx,495,"Restaurants, sort your websites.",Restaurants sort websites,"[ 0.0554168   0.016574   -0.0612786   0.00215388  0.0546654  -0.0076756
  0.01346988 -0.0638636   0.0193106  -0.0353372  -0.0142584  -0.017667
 -0.170878    0.0194172   0.002427    0.0195708   0.01116388 -0.03311958
 -0.0141256  -0.0190174   0.0102812  -0.0575954  -0.02446088 -0.0347758
 -0.0201902   0.0226812   0.00556016  0.01970016 -0.0190688  -0.0377828
  0.0156296   0.01295862 -0.00310448 -0.0129824   0.0366476  -0.0189146
  0.008299   -0.00805042  0.0066192  -0.016483    0.0164926   0.0133272
 -0.0363604  -0.002986    0.01332422 -0.0025794   0.0134436   0.0277058
 -0.0211446  -0.01087565]",negative,opinions,0,0,0,1
restaurant_reviews.docx,495,An extraordinary number hide their street address away in a dusty digital recess or don't bother to include it at all.,extraordinary number hide street address away dusty digital recess dont bother include,"[ 0.00733354  0.056053   -0.0279267   0.04801822  0.06265716 -0.03875384
  0.182683   -0.01230417  0.03259056  0.0325348   0.0173884  -0.01761054
 -0.79830401 -0.02222672 -0.06583776  0.0299232  -0.01933908 -0.0120834
  0.03035226 -0.0094249  -0.0585222  -0.0535914   0.0170875  -0.01548284
 -0.0741144   0.10528066 -0.00428128  0.01202632 -0.04162498 -0.03593951
  0.08395818 -0.03850068  0.01496834 -0.04441446  0.0509456   0.0341528
 -0.03673526  0.01402722  0.06542858 -0.03590822 -0.0156114   0.11843832
  0.05887058 -0.0734402   0.04106789 -0.03798702  0.05205038  0.00528498
 -0.00135078  0.06867222]",negative,opinions,0,0,0,1
restaurant_reviews.docx,495,"And please, add a phone number for people who are running late and want to tell you.",please add phone number people running late want tell,"[ 8.13005993e-02  7.74635998e-02 -6.34146005e-02 -2.42729397e-02
 -6.12462787e-02 -2.75611602e-02  1.97069203e-01  1.96800053e-03
  3.29915612e-02  4.50257987e-02 -4.77336200e-02 -3.48560009e-02
 -8.13754001e-01 -7.86254593e-02 -1.08462000e-01  5.74563794e-02
 -9.23032611e-03 -8.96445981e-02 -5.18495004e-02 -2.71998596e-02
 -2.08249992e-02 -1.78631601e-02  2.52330403e-02  4.73573813e-02
 -6.36194000e-02  6.40465878e-03  4.22951207e-02 -3.80284878e-02
  1.73311999e-02 -2.02806011e-02 -5.45251992e-02  2.48381498e-02
 -1.03644787e-04  4.76060286e-04  6.61810399e-02  1.42738011e-02
  1.69730604e-02  1.73744008e-03 -8.76457946e-03 -5.71040004e-03
 -1.39130000e-01  4.78845398e-02  2.67097802e-02 -3.03369399e-02
  4.69371398e-02 -8.16737597e-02  6.50436059e-03 -1.17337605e-02
 -1.39686904e-02  6.08038617e-02]",negative,opinions,0,0,0,1
restaurant_reviews.docx,495,The booking websites are a nightmare for this sort of thing.,booking websites nightmare sort thing,"[ 0.0270498   0.04064456 -0.061911    0.0057312   0.0488396  -0.00653408
  0.0909084  -0.05563624  0.0353927  -0.01571358  0.01210158 -0.01736196
 -0.324802    0.0332658  -0.00644142  0.03977734  0.03370308 -0.00383958
 -0.0525574  -0.01036394 -0.02815278 -0.0298898  -0.03445348 -0.0221768
 -0.0204168   0.059495    0.0026384   0.0029674  -0.02150778 -0.0104792
 -0.0063824   0.00067442  0.03835032 -0.03741978  0.03689556  0.0104752
 -0.0064202  -0.0225622   0.0177774  -0.02422684 -0.023126    0.0284698
  0.0015072   0.00255515  0.00917268 -0.00126572  0.00211636  0.027725
 -0.024902   -0.01312943]",negative,opinions,0,0,0,1
restaurant_reviews.docx,495,Why not offer a WhatsApp number if you can't bear the idea of talking to your customers?,offer WhatsApp number cant bear idea talking customers,"[ 5.34133025e-02  6.45302802e-02 -6.58967801e-02  1.91945836e-02
 -2.46780409e-02 -1.88874425e-02  1.15456743e-01 -1.93642407e-02
  3.00872204e-02  1.00589192e-02 -3.31164956e-02 -1.94392800e-02
 -5.76625986e-01 -1.55826204e-02 -2.15807998e-02  5.12910002e-02
  3.32645976e-02 -6.07708013e-02  3.79365202e-03 -4.84090002e-02
 -3.73234004e-02 -6.15445803e-02  1.03778011e-02  3.48242194e-02
 -9.15696196e-02  4.23726164e-03  4.87152812e-02 -6.11732616e-02
  1.19199604e-02 -5.21676797e-02 -4.82557406e-02  1.03290599e-02
 -6.68818071e-03 -1.55492005e-02  4.36132803e-02  2.95752798e-02
 -7.99795985e-05 -6.24355997e-03 -2.53741811e-02 -1.75922353e-02
 -8.49617994e-02  3.94018991e-02  1.68299803e-02 -1.64042403e-02
  5.54014006e-02 -6.70660597e-02  2.69701596e-02  1.78403944e-03
 -3.75795205e-02  3.03420598e-02]",negative,opinions,0,0,0,1
restaurant_reviews.docx,496,The bigger problem with Lerpwl was the proposition,bigger problem Lerpwl proposition,"[ 0.008617   -0.00097854 -0.032001    0.044595    0.04408122  0.0168802
  0.0019284   0.00993468  0.0061468   0.02793992 -0.000419   -0.0169826
 -0.176644    0.00231192  0.0132423   0.034485    0.0307836   0.00795736
 -0.009053   -0.0228534   0.00568104  0.00959296  0.015366    0.0256252
 -0.0204762   0.0535624   0.00914388  0.00596704 -0.0320242  -0.00287884
  0.0157852  -0.0083226  -0.0139834  -0.0230268   0.0214586   0.0210962
  0.00618892  0.021253   -0.014497   -0.0119774  -0.0146608   0.00159196
  0.0152742   0.01267954  0.01199564 -0.0348962   0.03021988  0.0349366
  0.00042304  0.005076  ]",negative,opinions,0,0,0,1
restaurant_reviews.docx,497,"either at £90 or £50, but with multiple supplements which added an extra £31 to both",either multiple supplements added extra,"[-0.004656    0.00745964 -0.03621026 -0.03401745  0.0645084   0.0150682
  0.03875822 -0.058572   -0.0121308  -0.0268816  -0.00313312 -0.0020022
 -0.331548    0.01642412 -0.0024938   0.03962572  0.0399762  -0.0607716
  0.023932   -0.01423301 -0.0320932   0.02416868  0.0448498  -0.037611
 -0.05862024  0.058977    0.0065706   0.04268032 -0.0039066  -0.0167509
  0.02502146  0.0046131  -0.0242441   0.0069776   0.034436   -0.02655474
 -0.03133442  0.03589754 -0.00054204  0.00547972 -0.01549146  0.0098434
  0.00880443 -0.04013192  0.03568766 -0.0872634   0.01038912  0.0072922
 -0.0600368   0.0219962 ]",price,place,0,1,0,0
restaurant_reviews.docx,498,One menu was called the 'Capricious'.,One menu called Capricious,"[-0.01404389  0.0295132  -0.0090182   0.03638488  0.03718156  0.01247914
  0.03844202 -0.0188198   0.02170786 -0.01246096 -0.01351476 -0.0177642
 -0.24727954 -0.01102636 -0.00466238  0.00670076  0.03894726 -0.0344672
 -0.0020488  -0.01506915 -0.01565942  0.00937768 -0.0200188  -0.0313268
  0.00179764  0.04607822 -0.00201544 -0.0245162   0.0056645  -0.02025188
  0.01757138  0.00700364 -0.0068244  -0.0355886   0.0154212   0.0280198
 -0.0073224  -0.0110178   0.018546    0.0017634  -0.03320674 -0.02666268
 -0.0341106  -0.01616148  0.00964252  0.0061966   0.0170657  -0.0046574
 -0.0267418  -0.0251576 ]",menu,place,0,1,0,0
restaurant_reviews.docx,499,"If I wanted that, I could stay home and argue with my family.",wanted could stay home argue family,"[ 0.01116224  0.05130678 -0.0018554  -0.01326702 -0.03277438 -0.00072448
  0.1071362   0.0181788   0.00530386  0.0245904  -0.02100536  0.00330024
 -0.54701    -0.01444144  0.01360374  0.02107224 -0.0573062  -0.03925023
 -0.04950408 -0.0247232   0.0532484  -0.02380916 -0.0330932   0.02852158
 -0.0083943   0.0581678   0.00777198 -0.0016258   0.0029838  -0.01878861
  0.0181768  -0.0117752  -0.02294025  0.0329198  -0.01912402  0.0172402
  0.04481274 -0.007631    0.0136838   0.0222332  -0.080234    0.0531791
  0.067393   -0.0307643   0.05896928 -0.0304992   0.04720454 -0.00059188
 -0.00743386 -0.00483436]",negative,opinions,0,0,0,1
restaurant_reviews.docx,499,It all just sounded exhausting,sounded exhausting,"[ 0.0093458   0.0151932   0.020835   -0.0031528   0.00115606  0.0324508
  0.0328934  -0.01127    -0.0184734  -0.0055146   0.004618   -0.01342
 -0.098558   -0.017414    0.00868018  0.0101067   0.021344   -0.0186734
 -0.0383112   0.01046504  0.02194     0.022711    0.0007086   0.01438518
 -0.0107054   0.0662812  -0.01700283  0.0082098  -0.00604422 -0.0079946
 -0.00788634  0.02252     0.0243928  -0.0332956  -0.0126708   0.02393694
 -0.036053   -0.0219816   0.0141948   0.00690152  0.0365302   0.0252802
  0.0207356   0.012882   -0.0054408   0.006059    0.0204506   0.0225902
 -0.055358    0.0118316 ]",negative,opinions,0,0,0,1
restaurant_reviews.docx,500,I hadn't pointed any of this out.,hadnt pointed,"[-0.0176506   0.02985866  0.0312788   0.0039626  -0.00800322 -0.0433036
 -0.010113   -0.032257    0.00199998 -0.0065808   0.0057634   0.003711
 -0.080264   -0.0078454  -0.014628    0.01028342  0.0039982  -0.01869572
  0.0006078  -0.0098596   0.0339536   0.019543    0.0041426  -0.0092048
 -0.0241558   0.0439632  -0.0428138  -0.007872   -0.0087626   0.0088352
  0.0123616   0.0420716   0.0206312  -0.0404428   0.0005934   0.0235214
 -0.0085472   0.0171638   0.00474838  0.015447    0.057266    0.0291006
  0.0178624   0.0116396  -0.0208186  -0.042822    0.01248612 -0.0143066
 -0.010031    0.00133294]",price; negative,opinions; place,0,1,0,1
restaurant_reviews.docx,500,"If enough people want a £121 tasting menu, then good luck to them",enough people want tasting menu good luck,"[ 7.16915992e-02  3.70697995e-02 -9.74856015e-03  1.62506206e-02
  4.24444189e-02  4.99149996e-02  1.20761619e-01 -3.96514004e-02
 -1.93065205e-02  1.83488397e-02 -5.76080006e-02 -5.29040053e-03
 -5.91240010e-01  1.25800208e-02 -3.41273606e-02  5.27777807e-02
  4.48278812e-02 -6.72946189e-02 -6.14536010e-02 -2.21467927e-03
 -3.36114007e-02 -6.21080011e-03 -1.49731940e-02  2.67150410e-02
  2.95561994e-02  9.86555196e-02  4.96637996e-02 -9.35077988e-03
  5.52183408e-02 -7.41164218e-02  1.68671802e-02  3.49429998e-02
 -4.44764486e-03  4.38634596e-02  6.03759995e-02  2.22169401e-02
  2.57243983e-03  1.33840197e-02  3.01102993e-02  8.15485992e-02
 -9.60492015e-02  1.45744765e-05  2.40970001e-02 -1.86625993e-02
  6.46651988e-02  2.22220033e-03  8.73156041e-03  1.81586207e-02
 -1.57154755e-02  6.54600561e-05]",price; negative,opinions; place,0,1,0,1
restaurant_reviews.docx,501,"And lo, the dropbox links had gone, broken links had been fixed, and they had introduced a 'plates' menu, essentially an à la carte: a few snacks, some bigger plates, three steak cuts, all for sharing",lo dropbox links gone broken links fixed introduced plates menu essentially la carte snacks bigger plates three steak cuts sharing,"[ 3.11283920e-02  9.06257636e-02 -5.08400793e-02  8.67450193e-02
  2.14171993e-01  9.66189041e-03  5.76824753e-02 -7.10816794e-02
  1.33016161e-01 -8.23506030e-02  9.44638014e-02 -3.39344019e-02
 -1.07579199e+00  2.38806000e-02  2.73659015e-02  1.31700419e-01
  1.05232020e-01 -9.68094001e-02 -1.77577287e-04 -1.79063014e-02
 -1.21831800e-01 -6.14969339e-02 -1.81469997e-02 -6.28689383e-02
 -1.46519999e-01  1.83605255e-02 -7.43307999e-02 -3.43026457e-03
 -3.53797946e-02 -6.75749589e-02  2.42504989e-02  8.97902817e-02
 -1.21988440e-01 -5.99732528e-02  1.23902881e-01 -3.96974798e-02
  4.49846160e-03  5.47010102e-02  6.57721212e-02  8.91683582e-02
 -1.15542248e-01  8.42416777e-02 -8.20956181e-02 -7.91121191e-02
  1.73321180e-01 -1.39930980e-01  5.21981027e-02  1.92246481e-02
 -2.74534026e-02  4.77745804e-02]",menu; positive,opinions; place,0,1,0,1
restaurant_reviews.docx,502,all the grand tasting-menu stuff,grand tastingmenu stuff,"[ 4.29459989e-03 -4.89220001e-03 -1.02292401e-02  1.02840006e-03
  2.85225999e-02  3.53592016e-03  2.77271597e-02 -3.59759986e-03
  2.22845995e-02 -3.15459996e-03 -3.40399742e-04  1.14984000e-02
 -1.51322002e-01  1.38956004e-02  7.53859997e-03  1.89218001e-02
 -9.74399894e-04 -1.08239996e-02 -3.52371991e-02  1.35951795e-02
 -9.26560014e-03 -1.70351594e-02 -5.20524010e-03 -1.36677992e-02
 -2.18538004e-02  3.67079973e-03 -1.11084398e-02 -2.09999084e-05
  3.50840002e-03 -3.55684006e-02  6.44899964e-03 -2.00077999e-02
 -9.08641809e-03  7.21819997e-04  3.56316009e-02  1.52041996e-02
 -1.49013999e-02 -1.11390002e-02  3.41729999e-02  5.37440002e-03
 -2.54628003e-02 -1.43880010e-03 -7.21102014e-03  7.49880046e-03
 -1.89509995e-03  1.57244003e-02  1.38058001e-02 -1.31342000e-02
  1.48376012e-02  2.65639871e-04]",menu,place,0,1,0,0
restaurant_reviews.docx,503,they make a lot of their relaxed vibe,make lot relaxed vibe,"[-0.0079888  -0.0198336   0.01600678  0.0175922   0.0220254   0.05602734
  0.0651036  -0.0454542  -0.0210062   0.0116894  -0.04239528  0.0070278
 -0.28601    -0.0263988  -0.01648752  0.01344    -0.0071003  -0.0256446
 -0.05428554 -0.01819636 -0.00551188  0.00276696 -0.0248354   0.034955
 -0.010188    0.0531172   0.006223    0.036016   -0.02891306 -0.00764704
 -0.00439134  0.00952538 -0.0008534   0.006914    0.0142068  -0.0044391
  0.0017732  -0.0062346   0.006112    0.035736   -0.05061124  0.016539
  0.0321638  -0.0205616  -0.0042868  -0.0020278   0.0155874   0.04046112
 -0.03221314  0.0197748 ]",appearance,place,0,1,0,0
restaurant_reviews.docx,504,"While the square open kitchen is staffed with very intense, very wired young men, the big broad room vibrates with friendly, relaxed chatter.",square open kitchen staffed intense wired young men big broad room vibrates friendly relaxed chatter,"[-0.01383258 -0.02550238  0.04109582  0.02596904  0.04205006  0.07368028
  0.1817044  -0.1011679  -0.0530025  -0.0447915  -0.08173858 -0.01127792
 -0.8093778  -0.0976959   0.02916002 -0.00430994  0.02884006 -0.0364052
 -0.0148688  -0.07438254 -0.08243626 -0.1175342  -0.0039752  -0.05428658
 -0.00473038  0.242992   -0.08392918 -0.00195682 -0.12769264  0.01568927
  0.05245984 -0.03472858  0.0491677  -0.0894938   0.1006314  -0.04547552
 -0.01202528  0.04928126  0.1435925   0.0914738  -0.13476476  0.1912509
  0.05145338  0.08574388  0.07019982  0.0464184   0.1051574   0.07231586
 -0.02033926  0.07631232]",layout; service; appearance,people; place,0,1,1,0
restaurant_reviews.docx,505,"It's a place of hard surfaces, original Victorian columns and bare tables dressed with enough cutlery to cater a rugby club buffet.",place hard surfaces original Victorian columns bare tables dressed enough cutlery cater rugby club buffet,"[-0.0215166  -0.03078372  0.02328538  0.05369592  0.15646548 -0.03172206
  0.11721384 -0.08716116  0.01989916 -0.07466484 -0.01583016  0.0036938
 -0.77643101 -0.01493274  0.0399778   0.00107748  0.03425366 -0.0655721
 -0.0570452  -0.02793104 -0.048094   -0.0503406   0.0432875  -0.1585944
  0.0251279   0.1091384  -0.0269192   0.01577446 -0.0842101  -0.14247758
  0.18824056  0.02325542  0.00746332 -0.02637371  0.1003604  -0.07673254
  0.00952265 -0.02440546  0.08028304  0.0492187  -0.0094674   0.11245788
  0.02149792  0.0337609   0.10762572  0.05057152  0.12997662  0.05631378
  0.0055992  -0.02271761]",decor; appearance,place,0,1,0,0
restaurant_reviews.docx,506,Some of the food really is spectacular.,food really spectacular,"[ 0.007989    0.0162274   0.0118838  -0.022202    0.0273234   0.0210288
  0.0540572  -0.0234962  -0.0008828  -0.0078942  -0.0216972  -0.0066044
 -0.245084    0.0118504   0.0113674   0.02279     0.0185017  -0.0230474
 -0.0100714  -0.0065788  -0.00247766 -0.0282606  -0.00712946  0.0239774
 -0.0026686   0.059662   -0.02773811  0.025871    0.0154612  -0.048726
 -0.0101566   0.0074794  -0.00839086 -0.0041386   0.00876054  0.0138942
 -0.0130692  -0.0108662   0.01693192  0.0227852  -0.03440606 -0.01741366
  0.0053214  -0.0071444   0.01967722  0.0153412   0.0287178  -0.0097482
 -0.0424494   0.0212542 ]",positive; presentation,food and drinks; opinions,1,0,0,1
restaurant_reviews.docx,507,silvery Menai oysters.,silvery Menai oysters,"[-0.038161   -0.0240216  -0.00422988 -0.0077566  -0.00527396 -0.0141406
 -0.01734054 -0.03353     0.0078532  -0.0323534  -0.0301448  -0.0055264
 -0.0305562  -0.0024216   0.0266628  -0.0132107   0.045762   -0.0024544
  0.0424952   0.02348324 -0.00832    -0.0111342   0.01028396 -0.0396148
 -0.0190916   0.0509962  -0.0229404   0.0395638   0.00658786 -0.0230727
  0.0391412   0.02074618  0.0249518  -0.0037928  -0.0401156  -0.012398
 -0.01634016  0.0012982   0.0363428   0.0270611   0.0657002   0.0151156
  0.01083474 -0.0308236  -0.0193738   0.032582    0.01531172  0.00099792
  0.0311304   0.0529574 ]",seafood,food and drinks,1,0,0,0
restaurant_reviews.docx,508,"One is dressed with a dice of compressed cucumber, glistening pearls of dill oil and a spritz of sweet acidity",One dressed dice compressed cucumber glistening pearls dill oil spritz sweet acidity,"[-1.37325813e-01 -8.67025254e-02  6.32012785e-02  6.17437152e-02
  6.22343004e-02  4.57727009e-02  1.98200047e-03 -6.25191003e-02
 -1.89003596e-02 -6.06511195e-02 -8.09181601e-02 -6.01458390e-02
 -4.84853595e-01 -1.11350019e-02  4.18636402e-02  1.21320701e-03
  1.01647662e-01 -1.14269498e-01  9.97437993e-02 -2.92508103e-02
 -9.32397991e-03  2.33089011e-02  4.68235386e-02 -2.51179405e-02
 -4.97376991e-02  1.11692301e-01 -5.00252014e-02  9.46310998e-02
 -1.77455205e-02 -2.82850994e-02  5.62770225e-02  1.52386221e-01
  2.95527991e-03 -4.27918403e-02 -1.62752789e-02 -1.42157204e-02
 -1.49520636e-04  1.23474622e-01  5.51214395e-02  1.29426020e-01
 -2.33268008e-02 -1.05750399e-01 -1.03216319e-01  1.38440356e-04
  5.89698926e-04  2.97775822e-02  3.82959400e-02  2.25182391e-02
 -2.70569995e-02  4.45247200e-02]",seafood; presentation,food and drinks,1,0,0,0
restaurant_reviews.docx,509,Both are a total knockout burst of invigorating seaside loveliness,total knockout burst invigorating seaside loveliness,"[-6.05077994e-02  2.46367994e-02  3.95666804e-02 -4.40558000e-02
  4.51560003e-02  5.07984608e-02  3.60929196e-02 -7.49700022e-02
 -3.13097006e-02 -4.76441607e-02 -1.71539187e-04 -2.73305598e-02
 -1.72208327e-01  1.90455606e-02  2.95130008e-02  2.62518005e-02
  5.34676011e-02  3.44430201e-02 -7.11300015e-03 -4.10210200e-03
 -1.78520000e-02 -1.25318590e-02  2.17497384e-02  2.00334004e-02
 -2.28878196e-02  8.26385993e-02 -2.70280202e-02  3.91007801e-02
 -3.75275996e-02  1.08570793e-02  3.25464199e-02 -2.21106088e-03
  5.87424798e-02 -1.56048800e-02 -3.26255947e-03 -1.68641995e-02
 -1.56618008e-02  1.11394070e-03  1.28424013e-02  3.62918597e-02
  3.97988012e-02 -3.45336993e-02  1.30546406e-02 -1.43127201e-02
  5.36587998e-03  5.50169992e-02 -7.61880204e-04  3.87290001e-02
  1.69659999e-02  5.50894595e-02]",seafood; positive,food and drinks; opinions,1,0,0,1
restaurant_reviews.docx,510,beautifully folded savoury tuile.,beautifully folded savoury tuile,"[-0.0458852  -0.0181469   0.0482362   0.0596918   0.0346314   0.0070616
  0.0224664  -0.0331746  -0.0215574  -0.0252246  -0.0168654  -0.0080182
 -0.085859   -0.0374206   0.01655486  0.01912014  0.0133536  -0.03465786
 -0.0260566   0.0027182  -0.0301748  -0.00701482 -0.00088846 -0.0214906
 -0.0260651   0.091958   -0.04758912  0.00997136  0.0222134  -0.0165938
  0.0452902   0.063214    0.0139072  -0.014614   -0.0041054  -0.0222978
  0.0104062   0.0113298   0.0375892   0.00114162  0.0598662  -0.0034448
  0.0106603  -0.03976416  0.0221414  -0.0054222   0.03124    -0.00655186
 -0.0165574  -0.00740422]",presentation; positive,food and drinks; opinions,1,0,0,1
restaurant_reviews.docx,511,"Their cylindrical triple-cooked chips are as golden as polished copper coins and come with a hilariously rich, artery-nagging hollandaise made with duck fat rather than olive oil",cylindrical triplecooked chips golden polished copper coins come hilariously rich arterynagging hollandaise made duck fat rather olive oil,"[-6.89756000e-02 -1.39961399e-01  6.51277986e-02  1.00321168e-02
  9.49781264e-02  3.24973407e-02 -3.94182676e-02 -1.31215120e-01
  7.80223426e-02 -3.37080003e-02 -5.96204341e-02  2.34323999e-02
 -9.08846406e-01 -9.70507990e-02  9.16913585e-02  2.64464201e-02
  1.24449581e-01 -1.04868599e-01  6.06303191e-02  6.53584063e-03
 -9.65973398e-02 -3.30962589e-02  8.28615192e-02 -9.57966981e-02
 -2.82107135e-02  2.19256998e-01 -1.14203821e-01  8.30405404e-02
 -7.32844085e-03 -1.13599613e-01  1.57504625e-01  1.24729734e-01
 -7.81484814e-02  8.50361194e-04 -1.59181973e-02 -1.57248603e-02
  2.24291209e-02  3.33632820e-02  4.88165609e-02  7.98886823e-02
 -4.70341754e-02 -6.60507227e-02 -6.46154788e-02 -2.88300002e-02
  1.50960402e-01 -3.85321784e-02  1.00690219e-01  4.34996199e-02
  4.02459167e-04  7.39850198e-02]",presentation; sides; positive,food and drinks; opinions,1,0,0,1
restaurant_reviews.docx,512,"They serve a terrific Little Gem salad with diced cucumbers, under snowfalls of grated Keen's cheddar and a dressing heavy with the waft of lovage.",serve terrific Little Gem salad diced cucumbers snowfalls grated Keens cheddar dressing heavy waft lovage,"[-0.07971936 -0.1079844   0.13407614  0.067248    0.13400268  0.05331339
 -0.04380988 -0.115427   -0.01053194 -0.14934598 -0.0959843  -0.06051042
 -0.51751412 -0.10258322  0.00791742  0.00882537  0.1641594  -0.10266006
  0.06242096 -0.01032276 -0.10195288 -0.00430553  0.0558965  -0.10457494
 -0.04302348  0.2316214  -0.0069038   0.1213159  -0.03103402 -0.12272716
  0.10860688  0.18990582  0.0394008  -0.0095994  -0.0891376  -0.0740204
  0.04240216  0.02262848  0.10833591  0.2081712   0.0973102  -0.10844008
 -0.04849588 -0.07266086  0.0279194   0.04679328  0.09273092  0.01484086
 -0.014235    0.03453944]",sides; positive; presentation,food and drinks; opinions,1,0,0,1
restaurant_reviews.docx,513,"Sadly, not everything is like this",Sadly everything like,"[ 0.00819976  0.0039106   0.0129344   0.02147813  0.00084752  0.0269063
  0.0528372   0.00985318  0.00078309  0.031196    0.02271226 -0.0120794
 -0.280368   -0.01615908 -0.02621758  0.0094908   0.0125911  -0.01923076
 -0.0235078  -0.01882358  0.01837528 -0.00031842  0.004846    0.0234752
 -0.0056658   0.040892   -0.0081536   0.0086322   0.0307264  -0.0297768
 -0.02870578  0.02113606  0.00105865  0.0035248  -0.00867232  0.0206288
 -0.006242   -0.00197732  0.00943854  0.0006838  -0.00729208  0.0115086
  0.0264808  -0.0099226  -0.00546214 -0.01820728  0.0253998  -0.0022524
 -0.0287176   0.0137914 ]",negative,opinions,0,0,0,1
restaurant_reviews.docx,514,"The cooking reminds me of some local amateur choral society where the sopranos are magnificent and always punch through joyously, but the tenors are just a bit ropey and sad",cooking reminds local amateur choral society sopranos magnificent always punch joyously tenors bit ropey sad,"[-0.0046417   0.04447356  0.1004924   0.0053632   0.07319072  0.06605892
  0.17259068 -0.07624482 -0.03002898 -0.08865619 -0.07820168 -0.07133124
 -0.73820677 -0.05409314  0.04258116 -0.04052766  0.0961892  -0.04469787
  0.0021304  -0.01397936 -0.04026158  0.04573842 -0.00436887 -0.07102902
 -0.04766126  0.2482122  -0.04005838  0.01997682 -0.08901222 -0.1118902
  0.10737816 -0.0535653   0.01511768 -0.01784802 -0.02097532  0.03591074
  0.00806454 -0.05765938  0.06267204  0.04537892  0.04505578  0.01926084
  0.02069274  0.09478176  0.01989826  0.11989342  0.0838293   0.0396678
 -0.06338854 -0.0205074 ]",negative,opinions,0,0,0,1
restaurant_reviews.docx,515,Take their fried chicken.,Take fried chicken,"[ 0.00110962  0.00555746  0.0136098  -0.01906774  0.0203806   0.00343692
 -0.0030086   0.01689366  0.00878185  0.00594534 -0.0471964  -0.0143802
 -0.22486    -0.01208476  0.0063708   0.0098962   0.0233668  -0.077693
  0.0004562  -0.0353178  -0.03478968  0.01442804  0.0233758  -0.00428
  0.00620354  0.02992184  0.0049854   0.00644314  0.0351564  -0.0519028
  0.00574562  0.0303378  -0.0568558   0.0011696  -0.013239    0.01441888
 -0.0046843  -0.0192716   0.054746    0.052213   -0.0358748  -0.0287852
 -0.00333106 -0.0405912   0.0627696   0.0269124   0.046382   -0.005213
  0.00714598  0.0432404 ]",meat,food and drinks,1,0,0,0
